dataset,field,user_fraction,traffic_fraction,relative_weight
beauty,interaction_count,0.0016120365394948952,0.024835250952872867,10.261917144587326
beauty,interaction_count,0.0016568153322586423,0.025287642930930075,10.102817653973569
beauty,interaction_count,0.0017015941250223894,0.025740034908987283,10.102817653973569
beauty,interaction_count,0.0017463729177861365,0.02618530260392548,9.943718163359812
beauty,interaction_count,0.0017911517105498836,0.02661988387418516,9.705068927439177
beauty,interaction_count,0.0018359305033136307,0.02704734086132583,9.54596943682542
beauty,interaction_count,0.0018807092960773778,0.027467673565347486,9.386869946211663
beauty,interaction_count,0.001925488088841125,0.027888006269369145,9.386869946211663
beauty,interaction_count,0.001970266881604872,0.0283047768318313,9.307320200904783
beauty,interaction_count,0.002015045674368619,0.02872154739429345,9.307320200904783
beauty,interaction_count,0.0020598244671323662,0.029134755815196096,9.227770455597906
beauty,interaction_count,0.0021046032598961133,0.02954440209453924,9.148220710291028
beauty,interaction_count,0.0021493820526598604,0.02995048623232287,9.068670964984149
beauty,interaction_count,0.0021941608454236075,0.030356570370106507,9.068670964984149
beauty,interaction_count,0.0022389396381873546,0.030759092366330638,8.989121219677271
beauty,interaction_count,0.0022837184309511017,0.031158052220995262,8.909571474370392
beauty,interaction_count,0.002328497223714849,0.031557012075659883,8.909571474370392
beauty,interaction_count,0.002373276016478596,0.0319488476472055,8.750471983756634
beauty,interaction_count,0.0024180548092423426,0.03233712107719161,8.670922238449757
beauty,interaction_count,0.0024628336020060897,0.032725394507177714,8.670922238449757
beauty,interaction_count,0.002507612394769837,0.033113667937163825,8.670922238449757
beauty,interaction_count,0.002552391187533584,0.03349837922559042,8.591372493142877
beauty,interaction_count,0.002597169980297331,0.03387952837245752,8.511822747836
beauty,interaction_count,0.002641948773061078,0.03425355323620561,8.352723257222243
beauty,interaction_count,0.0026867275658248252,0.034624015958394185,8.273173511915363
beauty,interaction_count,0.0027315063585885723,0.034994478680582766,8.273173511915363
beauty,interaction_count,0.0027762851513523194,0.03536494140277135,8.273173511915363
beauty,interaction_count,0.0028210639441160665,0.03573184198340042,8.193623766608486
beauty,interaction_count,0.0028658427368798136,0.03609518042246999,8.114074021301606
beauty,interaction_count,0.0029106215296435607,0.03645851886153956,8.114074021301606
beauty,interaction_count,0.002955400322407308,0.03681117087593061,7.875424785380972
beauty,interaction_count,0.003000179115171055,0.03716382289032166,7.875424785380972
beauty,interaction_count,0.003044957907934802,0.03751291276315321,7.795875040074093
beauty,interaction_count,0.003089736700698549,0.03786200263598476,7.795875040074093
beauty,interaction_count,0.0031345154934622962,0.0382075303672568,7.7163252947672145
beauty,interaction_count,0.0031792942862260433,0.03854949595696933,7.636775549460336
beauty,interaction_count,0.0032240730789897904,0.03888789940512236,7.5572258041534575
beauty,interaction_count,0.0032688518717535375,0.03922630285327539,7.5572258041534575
beauty,interaction_count,0.0033136306645172846,0.03956470630142842,7.5572258041534575
beauty,interaction_count,0.0033584094572810318,0.039899547608021946,7.477676058846579
beauty,interaction_count,0.003403188250044779,0.04023438891461547,7.477676058846579
beauty,interaction_count,0.003447967042808526,0.04056566807964949,7.3981263135397
beauty,interaction_count,0.003492745835572273,0.040896947244683506,7.3981263135397
beauty,interaction_count,0.00353752462833602,0.041228226409717524,7.3981263135397
beauty,interaction_count,0.0035823034210997673,0.04155950557475154,7.3981263135397
beauty,interaction_count,0.0036270822138635144,0.04189078473978556,7.3981263135397
beauty,interaction_count,0.0036718610066272615,0.04221850176326007,7.318576568232822
beauty,interaction_count,0.0037166397993910086,0.042546218786734584,7.318576568232822
beauty,interaction_count,0.0037614185921547557,0.04287037366864959,7.239026822925943
beauty,interaction_count,0.0038061973849185028,0.04319096640900509,7.159477077619065
beauty,interaction_count,0.00385097617768225,0.0435115591493606,7.159477077619065
beauty,interaction_count,0.003895754970445997,0.0438321518897161,7.159477077619065
beauty,interaction_count,0.003940533763209744,0.044149182488512094,7.079927332312186
beauty,interaction_count,0.003985312555973491,0.04446621308730809,7.079927332312186
beauty,interaction_count,0.004074870141500985,0.04508958786022157,6.920827841698429
beauty,interaction_count,0.0041196489342647325,0.04539949417589855,6.920827841698429
beauty,interaction_count,0.004164427727028479,0.045709400491575534,6.920827841698429
beauty,interaction_count,0.004209206519792227,0.04601930680725252,6.920827841698429
beauty,interaction_count,0.004253985312555973,0.04632565098137,6.841278096391551
beauty,interaction_count,0.004298764105319721,0.04663199515548748,6.841278096391551
beauty,interaction_count,0.004388321690847215,0.047233997079043924,6.682178605777794
beauty,interaction_count,0.004433100483610962,0.04753321697004239,6.682178605777794
beauty,interaction_count,0.004477879276374709,0.047832436861040856,6.682178605777794
beauty,interaction_count,0.004522658069138456,0.04813165675203933,6.682178605777794
beauty,interaction_count,0.00461221565466595,0.048726534392476754,6.602628860470915
beauty,interaction_count,0.004656994447429698,0.049018630000356216,6.523079115164037
beauty,interaction_count,0.004701773240193444,0.04931072560823567,6.523079115164037
beauty,interaction_count,0.004791330825720939,0.04989135468243508,6.443529369857158
beauty,interaction_count,0.004836109618484685,0.050179888148755035,6.443529369857158
beauty,interaction_count,0.004880888411248433,0.05046842161507498,6.443529369857158
beauty,interaction_count,0.004970445996775927,0.05104548854771489,6.443529369857158
beauty,interaction_count,0.005015224789539674,0.051334022014034836,6.443529369857158
beauty,interaction_count,0.005104782375067168,0.05191108894667474,6.443529369857158
beauty,interaction_count,0.005149561167830915,0.05219606027143519,6.3639796245502795
beauty,interaction_count,0.00523911875335841,0.052762440779396576,6.284429879243401
beauty,interaction_count,0.005283897546122156,0.05304384996259751,6.284429879243401
beauty,interaction_count,0.0053734551316496505,0.05360310618743989,6.2048801339365225
beauty,interaction_count,0.005418233924413398,0.053880953229081326,6.2048801339365225
beauty,interaction_count,0.005507791509940892,0.05442952302924518,6.125330388629644
beauty,interaction_count,0.005552570302704639,0.05470380792932711,6.125330388629644
beauty,interaction_count,0.005642127888232133,0.05525237772949097,6.125330388629644
beauty,interaction_count,0.005686906680995881,0.05552310048801339,6.045780643322765
beauty,interaction_count,0.005776464266523375,0.05606454600505824,6.045780643322765
beauty,interaction_count,0.005866021852050869,0.05660599152210309,6.045780643322765
beauty,interaction_count,0.005910800644814616,0.056873152139066005,5.966230898015887
beauty,interaction_count,0.00600035823034211,0.05740747337299184,5.966230898015887
beauty,interaction_count,0.006089915815869604,0.05794179460691768,5.966230898015887
beauty,interaction_count,0.006134694608633352,0.058208955223880594,5.966230898015887
beauty,interaction_count,0.006224252194160846,0.05873971431624693,5.886681152709008
beauty,interaction_count,0.00631380977968834,0.05926691126705375,5.886681152709008
beauty,interaction_count,0.006403367365215833,0.059794108217860575,5.886681152709008
beauty,interaction_count,0.006448146157979581,0.060054144551704484,5.80713140740213
beauty,interaction_count,0.006537703743507075,0.060574217219392296,5.80713140740213
beauty,interaction_count,0.006627261329034569,0.061094289887080114,5.80713140740213
beauty,interaction_count,0.0067168189145620635,0.06161080041320842,5.727581662095252
beauty,interaction_count,0.006806376500089558,0.06212018665621772,5.648031916788374
beauty,interaction_count,0.006895934085617052,0.06262601075766751,5.648031916788374
beauty,interaction_count,0.006985491671144546,0.0631318348591173,5.648031916788374
beauty,interaction_count,0.00707504925667204,0.06363053467744809,5.568482171481495
beauty,interaction_count,0.0071646068421995345,0.06412923449577886,5.568482171481495
beauty,interaction_count,0.007254164427727029,0.06462793431410964,5.568482171481495
beauty,interaction_count,0.007343722013254523,0.06511950984932141,5.488932426174617
beauty,interaction_count,0.007433279598782017,0.06561108538453318,5.488932426174617
beauty,interaction_count,0.007522837184309511,0.06610266091974495,5.488932426174617
beauty,interaction_count,0.0076123947698370055,0.06658711217183771,5.409382680867738
beauty,interaction_count,0.0077019523553645,0.06707156342393046,5.409382680867738
beauty,interaction_count,0.007791509940891994,0.06755245253446372,5.32983293556086
beauty,interaction_count,0.007881067526419488,0.06802977950343747,5.32983293556086
beauty,interaction_count,0.008015403904710729,0.06873864567377908,5.250283190253981
beauty,interaction_count,0.008104961490238222,0.06920884835963381,5.250283190253981
beauty,interaction_count,0.008194519075765717,0.06967192676236954,5.1707334449471025
beauty,interaction_count,0.008328855454056958,0.07036654436647312,5.1707334449471025
beauty,interaction_count,0.008418413039584453,0.07082962276920884,5.1707334449471025
beauty,interaction_count,0.008507970625111947,0.07129270117194457,5.1707334449471025
beauty,interaction_count,0.008642307003403188,0.07198019449292915,5.091183699640224
beauty,interaction_count,0.008731864588930683,0.07243258647098635,5.0116339543333455
beauty,interaction_count,0.008866200967221924,0.07310583122573291,5.0116339543333455
beauty,interaction_count,0.008955758552749419,0.07355466106223062,5.0116339543333455
beauty,interaction_count,0.00909009493104066,0.07422790581697716,5.0116339543333455
beauty,interaction_count,0.009179652516568153,0.07467673565347487,5.0116339543333455
beauty,interaction_count,0.009313988894859395,0.0753392939835429,4.932084209026467
beauty,interaction_count,0.009403546480386889,0.07578099953692159,4.932084209026467
beauty,interaction_count,0.00953788285867813,0.07644355786698963,4.932084209026467
beauty,interaction_count,0.00967221923696937,0.07709899191393867,4.852534463719588
beauty,interaction_count,0.009806555615260613,0.07775086381932818,4.852534463719588
beauty,interaction_count,0.009896113200788106,0.07818188294802836,4.77298471841271
beauty,interaction_count,0.010030449579079347,0.07882306842873936,4.77298471841271
beauty,interaction_count,0.01016478595737059,0.07946425390945036,4.77298471841271
beauty,interaction_count,0.01029912233566183,0.08010543939016136,4.77298471841271
beauty,interaction_count,0.010433458713953072,0.08074306272931286,4.693434973105831
beauty,interaction_count,0.010567795092244313,0.08137356178534536,4.693434973105831
beauty,interaction_count,0.010702131470535555,0.08199693655825882,4.613885227798953
beauty,interaction_count,0.010836467848826796,0.0826167491896128,4.613885227798953
beauty,interaction_count,0.010970804227118037,0.08322943753784776,4.534335482492074
beauty,interaction_count,0.011105140605409278,0.08383856374452321,4.534335482492074
beauty,interaction_count,0.011239476983700519,0.08444768995119865,4.534335482492074
beauty,interaction_count,0.011373813361991761,0.08505681615787411,4.534335482492074
beauty,interaction_count,0.011508149740283002,0.08566594236454957,4.534335482492074
beauty,interaction_count,0.01168726491133799,0.08646742421543832,4.454785737185196
beauty,interaction_count,0.011821601289629231,0.08706586399743525,4.454785737185196
beauty,interaction_count,0.011955937667920472,0.0876643037794322,4.454785737185196
beauty,interaction_count,0.01213505283897546,0.08845509920564243,4.375235991878317
beauty,interaction_count,0.012269389217266703,0.08904285256296085,4.375235991878317
beauty,interaction_count,0.012403725595557944,0.08963060592027927,4.375235991878317
beauty,interaction_count,0.012582840766612933,0.0904142770633705,4.375235991878317
beauty,interaction_count,0.012717177144904173,0.09099846827912941,4.295686246571439
beauty,interaction_count,0.012896292315959162,0.09176789085598262,4.295686246571439
beauty,interaction_count,0.01307540748701415,0.09253731343283582,4.295686246571439
beauty,interaction_count,0.013209743865305391,0.09311438036547573,4.295686246571439
beauty,interaction_count,0.01338885903636038,0.09388024080076943,4.21613650126456
beauty,interaction_count,0.013567974207415368,0.0946354148113846,4.21613650126456
beauty,interaction_count,0.013747089378470356,0.09539058882199979,4.21613650126456
beauty,interaction_count,0.013926204549525345,0.09614576283261497,4.21613650126456
beauty,interaction_count,0.014105319720580333,0.09688668827699212,4.136586755957682
beauty,interaction_count,0.014239656098871574,0.097442382360275,4.136586755957682
beauty,interaction_count,0.01446355006269031,0.09836853916574645,4.136586755957682
beauty,interaction_count,0.014642665233745298,0.09910946461012361,4.136586755957682
beauty,interaction_count,0.014821780404800287,0.09984326577138175,4.057037010650803
beauty,interaction_count,0.015000895575855275,0.10056994264952089,4.057037010650803
beauty,interaction_count,0.015180010746910264,0.10129661952766003,4.057037010650803
beauty,interaction_count,0.015359125917965252,0.10201973426423966,3.977487265343925
beauty,interaction_count,0.015583019881783988,0.10291026965411605,3.977487265343925
beauty,interaction_count,0.015762135052838976,0.10362269796601717,3.977487265343925
beauty,interaction_count,0.015986029016657712,0.10451323335589356,3.977487265343925
beauty,interaction_count,0.0161651441877127,0.10521497524311617,3.8979375200370465
beauty,interaction_count,0.016389038151531435,0.10608769992519503,3.8979375200370465
beauty,interaction_count,0.01656815332258642,0.10678587967085812,3.8979375200370465
beauty,interaction_count,0.016792047286405157,0.10765860435293699,3.8979375200370465
beauty,interaction_count,0.017015941250223893,0.10852064261033734,3.818387774730168
beauty,interaction_count,0.017195056421278884,0.10920457378976241,3.818387774730168
beauty,interaction_count,0.01741895038509762,0.11005948776404374,3.818387774730168
beauty,interaction_count,0.017642844348916352,0.11091440173832508,3.818387774730168
beauty,interaction_count,0.017866738312735088,0.1117586292879279,3.7388380294232895
beauty,interaction_count,0.018090632276553824,0.11259573255441171,3.7388380294232895
beauty,interaction_count,0.01831452624037256,0.11343283582089553,3.7388380294232895
beauty,interaction_count,0.01858319899695504,0.11443735974067609,3.7388380294232895
beauty,interaction_count,0.018807092960773777,0.1152744630071599,3.7388380294232895
beauty,interaction_count,0.019030986924592513,0.11609375556584618,3.659288284116411
beauty,interaction_count,0.01925488088841125,0.11691304812453247,3.659288284116411
beauty,interaction_count,0.01952355364499373,0.117896199194956,3.659288284116411
beauty,interaction_count,0.019747447608812467,0.1187154917536423,3.659288284116411
beauty,interaction_count,0.02001612036539495,0.11969151854094681,3.5797385388095324
beauty,interaction_count,0.02028479312197743,0.12065329676201332,3.5797385388095324
beauty,interaction_count,0.020508687085796166,0.12145477861290208,3.5797385388095324
beauty,interaction_count,0.020777359842378648,0.12239518398461155,3.500188793502654
beauty,interaction_count,0.021046032598961133,0.12333558935632102,3.500188793502654
beauty,interaction_count,0.021314705355543615,0.1242759947280305,3.500188793502654
beauty,interaction_count,0.021583378112126097,0.12520215153350195,3.4206390481957754
beauty,interaction_count,0.02185205086870858,0.12612118405585437,3.4206390481957754
beauty,interaction_count,0.022120723625291064,0.12704021657820683,3.4206390481957754
beauty,interaction_count,0.022389396381873546,0.12795924910055925,3.4206390481957754
beauty,interaction_count,0.022702847931219773,0.12902789156841094,3.341089302888897
beauty,interaction_count,0.02297152068780226,0.12992555124140634,3.341089302888897
beauty,interaction_count,0.023284972237148486,0.13097282085990097,3.341089302888897
beauty,interaction_count,0.023553644993730968,0.13187048053289638,3.341089302888897
beauty,interaction_count,0.0238670965430772,0.132917750151391,3.341089302888897
beauty,interaction_count,0.02413576929965968,0.13381540982438642,3.341089302888897
beauty,interaction_count,0.02444922084900591,0.13484486873508353,3.2615395575820183
beauty,interaction_count,0.02476267239835214,0.13586720336266164,3.2615395575820183
beauty,interaction_count,0.02507612394769837,0.13688953799023973,3.2615395575820183
beauty,interaction_count,0.0253895754970446,0.13791187261781784,3.2615395575820183
beauty,interaction_count,0.02570302704639083,0.1389235208207174,3.1819898122751398
beauty,interaction_count,0.026061257388500805,0.1400634061197592,3.1819898122751398
beauty,interaction_count,0.026374708937847036,0.14106080575642077,3.1819898122751398
beauty,interaction_count,0.026688160487193264,0.1420582053930823,3.1819898122751398
beauty,interaction_count,0.02704639082930324,0.1431980906921241,3.1819898122751398
beauty,interaction_count,0.027404621171413217,0.14432728956648738,3.1024400669682612
beauty,interaction_count,0.02771807272075945,0.1452997542122324,3.1024400669682612
beauty,interaction_count,0.028076303062869425,0.14641114237879813,3.1024400669682612
beauty,interaction_count,0.028434533404979402,0.14752253054536388,3.1024400669682612
beauty,interaction_count,0.02879276374708938,0.1486339187119296,3.1024400669682612
beauty,interaction_count,0.029150994089199356,0.1497239340291383,3.0228903216613827
beauty,interaction_count,0.029509224431309333,0.150806825063228,3.0228903216613827
beauty,interaction_count,0.029912233566183055,0.15202507747657892,3.0228903216613827
beauty,interaction_count,0.030270463908293032,0.1531079685106686,3.0228903216613827
beauty,interaction_count,0.030673473043166755,0.1543262209240195,3.0228903216613827
beauty,interaction_count,0.03103170338527673,0.15538417696719267,2.943340576354504
beauty,interaction_count,0.031434712520150454,0.15657037010650804,2.943340576354504
beauty,interaction_count,0.03183772165502418,0.15775656324582338,2.943340576354504
beauty,interaction_count,0.032240730789897906,0.15893563210201975,2.863790831047626
beauty,interaction_count,0.032643739924771625,0.16008976596729954,2.863790831047626
beauty,interaction_count,0.03304674905964535,0.16124389983257933,2.863790831047626
beauty,interaction_count,0.03344975819451908,0.16239803369785916,2.863790831047626
beauty,interaction_count,0.03389754612215655,0.16368040465928116,2.863790831047626
beauty,interaction_count,0.03430055525703027,0.16481672781676343,2.7842410857407476
beauty,interaction_count,0.03474834318466774,0.1660634773625904,2.7842410857407476
beauty,interaction_count,0.03519613111230521,0.16731022690841735,2.7842410857407476
beauty,interaction_count,0.035643919039942684,0.16855697645424428,2.7842410857407476
beauty,interaction_count,0.036091706967580156,0.16980372600007124,2.7842410857407476
beauty,interaction_count,0.03653949489521763,0.17102554055498165,2.704691340433869
beauty,interaction_count,0.03698728282285509,0.17223666868521356,2.704691340433869
beauty,interaction_count,0.03747984954325631,0.17356890962846863,2.704691340433869
beauty,interaction_count,0.03792763747089378,0.17478003775870052,2.704691340433869
beauty,interaction_count,0.038420204191295,0.17611227870195562,2.704691340433869
beauty,interaction_count,0.03891277091169622,0.17741246037117514,2.6251415951269905
beauty,interaction_count,0.039405337632097436,0.17870551775727567,2.6251415951269905
beauty,interaction_count,0.03989790435249865,0.1799985751433762,2.6251415951269905
beauty,interaction_count,0.04039047107289988,0.18129163252947672,2.6251415951269905
beauty,interaction_count,0.04092781658606484,0.18270224058704093,2.6251415951269905
beauty,interaction_count,0.04142038330646606,0.18399173583158196,2.545591849820112
beauty,interaction_count,0.04195772881963102,0.1853595981904321,2.545591849820112
beauty,interaction_count,0.042495074332795986,0.18672746054928221,2.545591849820112
beauty,interaction_count,0.04303241984596095,0.18809532290813236,2.545591849820112
beauty,interaction_count,0.04356976535912592,0.1894631852669825,2.545591849820112
beauty,interaction_count,0.04410711087229088,0.1908025504933566,2.4660421045132335
beauty,interaction_count,0.04464445638545585,0.1921276671534927,2.4660421045132335
beauty,interaction_count,0.04522658069138456,0.19356321020197342,2.4660421045132335
beauty,interaction_count,0.04580870499731327,0.19499875325045418,2.4660421045132335
beauty,interaction_count,0.04639082930324198,0.1964342962989349,2.4660421045132335
beauty,interaction_count,0.0469729536091707,0.19785559078117765,2.386492359206355
beauty,interaction_count,0.04755507791509941,0.1992448259893848,2.386492359206355
beauty,interaction_count,0.04813720222102812,0.200634061197592,2.386492359206355
beauty,interaction_count,0.04876410531972058,0.20213016065258432,2.386492359206355
beauty,interaction_count,0.04939100841841304,0.20362626010757667,2.386492359206355
beauty,interaction_count,0.050017911517105496,0.20512235956256902,2.386492359206355
beauty,interaction_count,0.05064481461579796,0.20660421045132332,2.3069426138994764
beauty,interaction_count,0.05127171771449042,0.2080504399244826,2.3069426138994764
beauty,interaction_count,0.051898620813182875,0.20949666939764186,2.3069426138994764
beauty,interaction_count,0.05257030270463908,0.21104620097602678,2.3069426138994764
beauty,interaction_count,0.05324198459609529,0.21259573255441172,2.3069426138994764
beauty,interaction_count,0.0539136664875515,0.21414526413279664,2.3069426138994764
beauty,interaction_count,0.0545853483790077,0.21568410928650306,2.227392868592598
beauty,interaction_count,0.05525703027046391,0.21718020874149538,2.227392868592598
beauty,interaction_count,0.05597349095468386,0.2187760481601539,2.227392868592598
beauty,interaction_count,0.056689951638903814,0.22037188757881238,2.227392868592598
beauty,interaction_count,0.05740641232312377,0.2219677269974709,2.227392868592598
beauty,interaction_count,0.05812287300734372,0.22356356641612937,2.227392868592598
beauty,interaction_count,0.058839333691563675,0.22513803298543084,2.1478431232857194
beauty,interaction_count,0.059600573168547374,0.2267730559612439,2.1478431232857194
beauty,interaction_count,0.060361812645531074,0.22840807893705695,2.1478431232857194
beauty,interaction_count,0.06112305212251478,0.23004310191287003,2.1478431232857194
beauty,interaction_count,0.06188429159949848,0.23167812488868308,2.1478431232857194
beauty,interaction_count,0.06264553107648217,0.23331314786449614,2.1478431232857194
beauty,interaction_count,0.06345154934622962,0.23504434866241583,2.1478431232857194
beauty,interaction_count,0.06425756761597708,0.23676842517721655,2.068293377978841
beauty,interaction_count,0.06506358588572451,0.23843550742706515,2.068293377978841
beauty,interaction_count,0.06586960415547197,0.24010258967691375,2.068293377978841
beauty,interaction_count,0.06672040121798316,0.24186228760730952,2.068293377978841
beauty,interaction_count,0.06757119828049436,0.24362198553770525,2.068293377978841
beauty,interaction_count,0.06842199534300555,0.24538168346810102,2.068293377978841
beauty,interaction_count,0.06927279240551674,0.2471021978413422,1.9887436326719625
beauty,interaction_count,0.07012358946802794,0.24879421508210736,1.9887436326719625
beauty,interaction_count,0.07101916532330288,0.2505752858618602,1.9887436326719625
beauty,interaction_count,0.07191474117857782,0.25235635664161293,1.9887436326719625
beauty,interaction_count,0.07281031703385277,0.25413742742136575,1.9887436326719625
beauty,interaction_count,0.07375067168189145,0.25600755174010614,1.9887436326719625
beauty,interaction_count,0.07469102632993015,0.25786342749260854,1.909193887365084
beauty,interaction_count,0.07563138097796883,0.25965874683859935,1.909193887365084
beauty,interaction_count,0.07657173562600753,0.26145406618459016,1.909193887365084
beauty,interaction_count,0.07755686906680996,0.2633348769280091,1.909193887365084
beauty,interaction_count,0.07849722371484864,0.2651301962739999,1.909193887365084
beauty,interaction_count,0.07952713594841483,0.267096498414847,1.909193887365084
beauty,interaction_count,0.08051226938921727,0.26897730915826595,1.909193887365084
beauty,interaction_count,0.08154218162278346,0.27094361129911304,1.909193887365084
beauty,interaction_count,0.08257209385634963,0.2728279841840915,1.8296441420582055
beauty,interaction_count,0.08360200608991582,0.27471235706906993,1.8296441420582055
beauty,interaction_count,0.084631918323482,0.2765967299540484,1.8296441420582055
beauty,interaction_count,0.08570660934981193,0.27856303209489547,1.8296441420582055
beauty,interaction_count,0.08678130037614186,0.28052933423574256,1.8296441420582055
beauty,interaction_count,0.08790077019523554,0.2825775656324582,1.8296441420582055
beauty,interaction_count,0.08902024001432922,0.28462579702917395,1.8296441420582055
beauty,interaction_count,0.09013970983342288,0.2866740284258896,1.8296441420582055
beauty,interaction_count,0.09125917965251656,0.2886332062836177,1.750094396751327
beauty,interaction_count,0.092423428264374,0.2906707512556549,1.750094396751327
beauty,interaction_count,0.09358767687623142,0.29270829622769207,1.750094396751327
beauty,interaction_count,0.09475192548808885,0.2947458411997293,1.750094396751327
beauty,interaction_count,0.09596095289271002,0.2968617532860756,1.750094396751327
beauty,interaction_count,0.09716998029733119,0.2989776653724219,1.750094396751327
beauty,interaction_count,0.09837900770195236,0.3010935774587682,1.750094396751327
beauty,interaction_count,0.09963281389933727,0.30328785665942365,1.750094396751327
beauty,interaction_count,0.1008866200967222,0.305446514444484,1.6705446514444484
beauty,interaction_count,0.1021404262941071,0.3075410536814733,1.6705446514444484
beauty,interaction_count,0.10343901128425578,0.3097103978912122,1.6705446514444484
beauty,interaction_count,0.10473759627440445,0.3118797421009511,1.6705446514444484
beauty,interaction_count,0.10608096005731686,0.3141238912834396,1.6705446514444484
beauty,interaction_count,0.10742432384022926,0.3163680404659281,1.6705446514444484
beauty,interaction_count,0.10876768762314168,0.31861218964841664,1.6705446514444484
beauty,interaction_count,0.11015583019881783,0.3209311438036548,1.6705446514444484
beauty,interaction_count,0.111543972774494,0.32325009795889287,1.6705446514444484
beauty,interaction_count,0.11293211535017016,0.3254621878673459,1.5909949061375699
beauty,interaction_count,0.11436503671861006,0.3277419584654294,1.5909949061375699
beauty,interaction_count,0.11579795808704997,0.33002172906351296,1.5909949061375699
beauty,interaction_count,0.11727565824825363,0.33237274249278664,1.5909949061375699
beauty,interaction_count,0.11875335840945728,0.33472375592206033,1.5909949061375699
beauty,interaction_count,0.12023105857066094,0.337074769351334,1.5909949061375699
beauty,interaction_count,0.12175353752462834,0.3394970256117978,1.5909949061375699
beauty,interaction_count,0.12327601647859573,0.3419192818722616,1.5909949061375699
beauty,interaction_count,0.12484327422532689,0.34429879243401135,1.5114451608306914
beauty,interaction_count,0.12641053197205804,0.3466676165710825,1.5114451608306914
beauty,interaction_count,0.12802256851155294,0.34910412139778435,1.5114451608306914
beauty,interaction_count,0.12963460505104782,0.3515406262244862,1.5114451608306914
beauty,interaction_count,0.13129142038330646,0.3540448117408186,1.5114451608306914
beauty,interaction_count,0.1329482357155651,0.356548997257151,1.5114451608306914
beauty,interaction_count,0.13460505104782375,0.3590531827734834,1.5114451608306914
beauty,interaction_count,0.13630664517284613,0.3616250489794464,1.5114451608306914
beauty,interaction_count,0.13800823929786854,0.3641292344957789,1.431895415523813
beauty,interaction_count,0.13975461221565466,0.3666298578705518,1.431895415523813
beauty,interaction_count,0.14154576392620455,0.3691945997933958,1.431895415523813
beauty,interaction_count,0.1432921368439907,0.3716952231681687,1.431895415523813
beauty,interaction_count,0.14512806734730432,0.3743240836390838,1.431895415523813
beauty,interaction_count,0.14696399785061795,0.3769529441099989,1.431895415523813
beauty,interaction_count,0.14879992835393158,0.37958180458091406,1.431895415523813
beauty,interaction_count,0.15068063765000897,0.38227478359990025,1.431895415523813
beauty,interaction_count,0.15256134694608633,0.3849677626188865,1.431895415523813
beauty,interaction_count,0.15448683503492747,0.38770348733658677,1.3523456702169345
beauty,interaction_count,0.15645710191653234,0.3903679692230969,1.3523456702169345
beauty,interaction_count,0.1584273687981372,0.3930324511096071,1.3523456702169345
